month,country,device,age_group,gender,sessions,conversions,revenue_gbp
2024-08,Canada,Tablet,45-54,Unknown,550,11,4366.37
2024-08,Canada,Tablet,55-64,Male,658,25,9135.15
2024-08,Canada,Tablet,55-64,Female,630,20,3115.09
2024-08,Canada,Tablet,55-64,Unknown,557,24,14276.96
2024-08,Canada,Tablet,65+,Male,248,13,2616.36
2024-08,Canada,Tablet,65+,Female,316,13,1988.83
2024-08,Canada,Tablet,65+,Unknown,746,20,11785.37
2024-08,Germany,Desktop,18-24,Male,181,11,5169.59
2024-08,Germany,Desktop,18-24,Female,274,4,1184.89
2024-08,Germany,Desktop,18-24,Unknown,648,24,11811.76
2024-08,Germany,Desktop,25-34,Male,164,4,2659.72
2024-08,Germany,Desktop,25-34,Female,505,33,14850.05
2024-08,Germany,Desktop,25-34,Unknown,18,0,0.0
2024-08,Germany,Desktop,35-44,Male,306,19,8616.31
2024-08,Germany,Desktop,35-44,Female,318,18,10524.47
2024-08,Germany,Desktop,35-44,Unknown,60,4,1987.09
2024-08,Germany,Desktop,45-54,Male,434,29,12931.77
2024-08,Germany,Desktop,45-54,Female,634,17,9575.53
2024-08,Germany,Desktop,45-54,Unknown,507,36,6546.29
2024-08,Germany,Desktop,55-64,Male,313,13,2748.76
2024-08,Germany,Desktop,55-64,Female,51,2,476.48
2024-08,Germany,Desktop,55-64,Unknown,568,36,4749.85
2024-08,Germany,Desktop,65+,Male,315,18,4000.53
2024-08,Germany,Desktop,65+,Female,336,24,12578.56
2024-08,Germany,Desktop,65+,Unknown,791,61,24245.27
2024-08,Germany,Mobile,18-24,Male,203,15,8585.01
2024-08,Germany,Mobile,18-24,Female,269,9,5220.45
2024-08,Germany,Mobile,18-24,Unknown,712,40,14784.54
2024-08,Germany,Mobile,25-34,Male,325,21,13642.3
2024-08,Germany,Mobile,25-34,Female,784,53,19939.92
2024-08,Germany,Mobile,25-34,Unknown,314,18,2384.41
2024-08,Germany,Mobile,35-44,Male,288,4,2163.43
2024-08,Germany,Mobile,35-44,Female,734,40,15495.46
2024-08,Germany,Mobile,35-44,Unknown,345,18,11958.9
2024-08,Germany,Mobile,45-54,Male,218,16,10388.69
2024-08,Germany,Mobile,45-54,Female,140,1,346.65
2024-08,Germany,Mobile,45-54,Unknown,211,8,1725.84
2024-08,Germany,Mobile,55-64,Male,208,5,626.93
2024-08,Germany,Mobile,55-64,Female,240,3,1533.0
2024-08,Germany,Mobile,55-64,Unknown,350,9,4762.94
2024-08,Germany,Mobile,65+,Male,693,13,3246.57
2024-08,Germany,Mobile,65+,Female,75,3,1328.97
2024-08,Germany,Mobile,65+,Unknown,426,24,11866.52
2024-08,Germany,Tablet,18-24,Male,645,24,11433.83
2024-08,Germany,Tablet,18-24,Female,195,6,3667.98
2024-08,Germany,Tablet,18-24,Unknown,262,12,5706.54
2024-08,Germany,Tablet,25-34,Male,791,58,34786.86
2024-08,Germany,Tablet,25-34,Female,570,25,16436.93
2024-08,Germany,Tablet,25-34,Unknown,720,27,18820.67
2024-08,Germany,Tablet,35-44,Male,157,6,2727.76
2024-08,Germany,Tablet,35-44,Female,576,37,6560.62
2024-08,Germany,Tablet,35-44,Unknown,171,2,682.65
2024-08,Germany,Tablet,45-54,Male,736,45,18145.98
2024-08,Germany,Tablet,45-54,Female,776,47,18548.05
2024-08,Germany,Tablet,45-54,Unknown,40,0,0.0
2024-08,Germany,Tablet,55-64,Male,427,14,8961.52
2024-08,Germany,Tablet,55-64,Female,526,35,9704.91
2024-08,Germany,Tablet,55-64,Unknown,667,25,11772.02
2024-08,Germany,Tablet,65+,Male,26,1,383.85
2024-08,Germany,Tablet,65+,Female,565,19,8972.98
2024-08,Germany,Tablet,65+,Unknown,85,1,273.96
2024-08,France,Desktop,18-24,Male,260,20,11859.57
2024-08,France,Desktop,18-24,Female,45,3,311.23
2024-08,France,Desktop,18-24,Unknown,392,23,12539.77
2024-08,France,Desktop,25-34,Male,299,7,2498.05
2024-08,France,Desktop,25-34,Female,18,1,638.27
2024-08,France,Desktop,25-34,Unknown,782,13,5588.13
2024-08,France,Desktop,35-44,Male,370,12,7938.21
2024-08,France,Desktop,35-44,Female,660,11,7689.06
2024-08,France,Desktop,35-44,Unknown,198,13,1641.07
2024-08,France,Desktop,45-54,Male,204,10,3660.82
2024-08,France,Desktop,45-54,Female,206,3,1044.78
2024-08,France,Desktop,45-54,Unknown,334,12,1511.3
2024-08,France,Desktop,55-64,Male,185,7,4498.18
2024-08,France,Desktop,55-64,Female,774,26,2945.86
2024-08,France,Desktop,55-64,Unknown,612,16,4728.29
2024-08,France,Desktop,65+,Male,277,10,6641.06
2024-08,France,Desktop,65+,Female,716,40,13724.38
2024-08,France,Desktop,65+,Unknown,714,44,8200.9
2024-08,France,Mobile,18-24,Male,581,10,1046.22
2024-08,France,Mobile,18-24,Female,768,56,34007.41
2024-08,France,Mobile,18-24,Unknown,734,54,23215.44
2024-08,France,Mobile,25-34,Male,42,2,583.05
2024-08,France,Mobile,25-34,Female,765,49,33461.25
2024-08,France,Mobile,25-34,Unknown,75,3,1828.91
2024-08,France,Mobile,35-44,Male,368,21,4652.88
2024-08,France,Mobile,35-44,Female,152,4,2318.65
2024-08,France,Mobile,35-44,Unknown,158,10,5561.44
2024-08,France,Mobile,45-54,Male,736,8,4952.19
2024-08,France,Mobile,45-54,Female,225,6,2697.94
2024-08,France,Mobile,45-54,Unknown,262,4,2489.51
2024-08,France,Mobile,55-64,Male,271,18,11480.95
2024-08,France,Mobile,55-64,Female,469,10,6164.12
2024-08,France,Mobile,55-64,Unknown,567,14,2642.41
2024-08,France,Mobile,65+,Male,149,8,2778.87
2024-08,France,Mobile,65+,Female,427,14,9202.37
2024-08,France,Mobile,65+,Unknown,271,4,458.92
2024-08,France,Tablet,18-24,Male,579,18,11046.9
2024-08,France,Tablet,18-24,Female,525,7,3682.4
2024-08,France,Tablet,18-24,Unknown,440,5,1448.19
2024-08,France,Tablet,25-34,Male,49,1,270.66
2024-08,France,Tablet,25-34,Female,622,37,8678.8
2024-08,France,Tablet,25-34,Unknown,339,21,2182.07
2024-08,France,Tablet,35-44,Male,390,24,12478.6
2024-08,France,Tablet,35-44,Female,162,9,1185.85
2024-08,France,Tablet,35-44,Unknown,466,22,5919.87
2024-08,France,Tablet,45-54,Male,330,26,6239.28
2024-08,France,Tablet,45-54,Female,743,9,4392.5
2024-08,France,Tablet,45-54,Unknown,85,3,1791.22
2024-08,France,Tablet,55-64,Male,599,24,4003.0
2024-08,France,Tablet,55-64,Female,155,9,5618.65
2024-08,France,Tablet,55-64,Unknown,143,10,6008.05
2024-08,France,Tablet,65+,Male,186,4,2586.79
2024-08,France,Tablet,65+,Female,657,40,6220.83
2024-08,France,Tablet,65+,Unknown,517,35,11356.35
2024-08,Ireland,Desktop,18-24,Male,428,17,7872.33
2024-08,Ireland,Desktop,18-24,Female,306,10,1566.36
2024-08,Ireland,Desktop,18-24,Unknown,761,20,10273.07
2024-08,Ireland,Desktop,25-34,Male,454,5,2604.33
2024-08,Ireland,Desktop,25-34,Female,785,45,23969.94
2024-08,Ireland,Desktop,25-34,Unknown,715,36,20328.16
2024-08,Ireland,Desktop,35-44,Male,489,23,5713.41
2024-08,Ireland,Desktop,35-44,Female,523,23,5223.98
2024-08,Ireland,Desktop,35-44,Unknown,712,21,8394.55
2024-08,Ireland,Desktop,45-54,Male,420,25,6365.5
2024-08,Ireland,Desktop,45-54,Female,246,9,4702.72
2024-08,Ireland,Desktop,45-54,Unknown,643,19,13217.54
2024-08,Ireland,Desktop,55-64,Male,290,5,2720.15
2024-08,Ireland,Desktop,55-64,Female,461,34,10919.61
2024-08,Ireland,Desktop,55-64,Unknown,26,1,664.3
2024-08,Ireland,Desktop,65+,Male,311,11,4905.23
2024-08,Ireland,Desktop,65+,Female,319,22,8390.45
2024-08,Ireland,Desktop,65+,Unknown,705,22,4143.1
2024-08,Ireland,Mobile,18-24,Male,754,17,2828.73
2024-08,Ireland,Mobile,18-24,Female,532,11,1272.06
2024-08,Ireland,Mobile,18-24,Unknown,111,8,3831.58
2024-08,Ireland,Mobile,25-34,Male,312,19,12837.81
2024-08,Ireland,Mobile,25-34,Female,105,4,2465.78
2024-08,Ireland,Mobile,25-34,Unknown,25,0,0.0
2024-08,Ireland,Mobile,35-44,Male,710,46,16633.75
2024-08,Ireland,Mobile,35-44,Female,12,0,0.0
2024-08,Ireland,Mobile,35-44,Unknown,677,6,2600.69
2024-08,Ireland,Mobile,45-54,Male,526,7,4363.9
2024-08,Ireland,Mobile,45-54,Female,795,35,12030.54
2024-08,Ireland,Mobile,45-54,Unknown,142,1,657.44
2024-08,Ireland,Mobile,55-64,Male,643,36,14915.87
2024-08,Ireland,Mobile,55-64,Female,377,16,6359.33
2024-08,Ireland,Mobile,55-64,Unknown,49,1,453.2
2024-08,Ireland,Mobile,65+,Male,115,4,710.66
2024-08,Ireland,Mobile,65+,Female,767,13,3919.64
2024-08,Ireland,Mobile,65+,Unknown,521,33,15177.98
2024-08,Ireland,Tablet,18-24,Male,326,13,8820.3
2024-08,Ireland,Tablet,18-24,Female,365,19,12864.01
2024-08,Ireland,Tablet,18-24,Unknown,295,17,7441.89
2024-08,Ireland,Tablet,25-34,Male,98,5,1001.72
2024-08,Ireland,Tablet,25-34,Female,39,2,1281.89
2024-08,Ireland,Tablet,25-34,Unknown,104,2,681.52
2024-08,Ireland,Tablet,35-44,Male,685,41,18095.77
2024-08,Ireland,Tablet,35-44,Female,593,25,6734.64
2024-08,Ireland,Tablet,35-44,Unknown,429,24,4915.8
2024-08,Ireland,Tablet,45-54,Male,45,2,327.01
2024-08,Ireland,Tablet,45-54,Female,378,10,5862.84
2024-08,Ireland,Tablet,45-54,Unknown,424,23,4910.09
2024-08,Ireland,Tablet,55-64,Male,437,21,11308.37
2024-08,Ireland,Tablet,55-64,Female,397,17,6897.84
2024-08,Ireland,Tablet,55-64,Unknown,755,22,8154.87
2024-08,Ireland,Tablet,65+,Male,198,13,6090.91
2024-08,Ireland,Tablet,65+,Female,502,28,8395.95
2024-08,Ireland,Tablet,65+,Unknown,444,11,2652.3
2024-09,United Kingdom,Desktop,18-24,Male,315,15,5727.08
2024-09,United Kingdom,Desktop,18-24,Female,108,3,1691.44
2024-09,United Kingdom,Desktop,18-24,Unknown,675,35,4793.22
2024-09,United Kingdom,Desktop,25-34,Male,310,8,3873.98
2024-09,United Kingdom,Desktop,25-34,Female,107,3,1183.62
2024-09,United Kingdom,Desktop,25-34,Unknown,466,23,15577.87
2024-09,United Kingdom,Desktop,35-44,Male,464,11,2677.24
2024-09,United Kingdom,Desktop,35-44,Female,39,2,494.38
2024-09,United Kingdom,Desktop,35-44,Unknown,448,21,2599.03
2024-09,United Kingdom,Desktop,45-54,Male,516,24,9824.63
2024-09,United Kingdom,Desktop,45-54,Female,593,38,12325.17
2024-09,United Kingdom,Desktop,45-54,Unknown,195,13,2687.9
2024-09,United Kingdom,Desktop,55-64,Male,554,7,3212.54
2024-09,United Kingdom,Desktop,55-64,Female,228,11,4340.33
2024-09,United Kingdom,Desktop,55-64,Unknown,389,7,1482.45
2024-09,United Kingdom,Desktop,65+,Male,134,6,2992.03
2024-09,United Kingdom,Desktop,65+,Female,165,10,1733.32
2024-09,United Kingdom,Desktop,65+,Unknown,192,15,8705.79
2024-09,United Kingdom,Mobile,18-24,Male,118,3,1092.89
2024-09,United Kingdom,Mobile,18-24,Female,373,14,9007.59
2024-09,United Kingdom,Mobile,18-24,Unknown,16,0,0.0
2024-09,United Kingdom,Mobile,25-34,Male,551,36,13090.54
2024-09,United Kingdom,Mobile,25-34,Female,670,36,4798.39
2024-09,United Kingdom,Mobile,25-34,Unknown,267,11,5457.1
2024-09,United Kingdom,Mobile,35-44,Male,582,37,16188.47
2024-09,United Kingdom,Mobile,35-44,Female,372,9,5838.99
2024-09,United Kingdom,Mobile,35-44,Unknown,538,13,6297.76
2024-09,United Kingdom,Mobile,45-54,Male,173,4,2619.98
2024-09,United Kingdom,Mobile,45-54,Female,70,4,1587.89
2024-09,United Kingdom,Mobile,45-54,Unknown,35,1,639.96
2024-09,United Kingdom,Mobile,55-64,Male,372,5,1315.02
2024-09,United Kingdom,Mobile,55-64,Female,37,2,656.64
2024-09,United Kingdom,Mobile,55-64,Unknown,564,20,9723.82
2024-09,United Kingdom,Mobile,65+,Male,793,18,8407.56
2024-09,United Kingdom,Mobile,65+,Female,165,8,2753.3
2024-09,United Kingdom,Mobile,65+,Unknown,308,20,7527.34
2024-09,United Kingdom,Tablet,18-24,Male,13,0,0.0
2024-09,United Kingdom,Tablet,18-24,Female,23,1,263.37
2024-09,United Kingdom,Tablet,18-24,Unknown,621,31,20135.17
2024-09,United Kingdom,Tablet,25-34,Male,220,3,1714.53
2024-09,United Kingdom,Tablet,25-34,Female,63,1,614.86
2024-09,United Kingdom,Tablet,25-34,Unknown,625,32,8200.5
2024-09,United Kingdom,Tablet,35-44,Male,162,4,1802.89
2024-09,United Kingdom,Tablet,35-44,Female,100,7,1148.58
2024-09,United Kingdom,Tablet,35-44,Unknown,424,6,2564.51
2024-09,United Kingdom,Tablet,45-54,Male,515,20,12723.81
2024-09,United Kingdom,Tablet,45-54,Female,501,8,5405.05
2024-09,United Kingdom,Tablet,45-54,Unknown,612,43,19424.57
2024-09,United Kingdom,Tablet,55-64,Male,302,23,6729.24
2024-09,United Kingdom,Tablet,55-64,Female,427,28,17714.01
2024-09,United Kingdom,Tablet,55-64,Unknown,71,1,529.98
2024-09,United Kingdom,Tablet,65+,Male,39,0,0.0
2024-09,United Kingdom,Tablet,65+,Female,322,17,10580.62
2024-09,United Kingdom,Tablet,65+,Unknown,671,20,13196.25
2024-09,United States,Desktop,18-24,Male,552,20,5622.66
2024-09,United States,Desktop,18-24,Female,753,55,14866.47
2024-09,United States,Desktop,18-24,Unknown,791,8,1653.77
2024-09,United States,Desktop,25-34,Male,107,2,1050.86
2024-09,United States,Desktop,25-34,Female,636,34,17593.64
2024-09,United States,Desktop,25-34,Unknown,123,3,812.08
2024-09,United States,Desktop,35-44,Male,397,27,14862.14
2024-09,United States,Desktop,35-44,Female,204,6,1594.3
2024-09,United States,Desktop,35-44,Unknown,312,4,2684.03
2024-09,United States,Desktop,45-54,Male,503,17,11147.06
2024-09,United States,Desktop,45-54,Female,383,5,2485.97
2024-09,United States,Desktop,45-54,Unknown,339,22,5497.83
2024-09,United States,Desktop,55-64,Male,460,32,4678.24
2024-09,United States,Desktop,55-64,Female,358,28,8805.5
2024-09,United States,Desktop,55-64,Unknown,319,10,1447.35
2024-09,United States,Desktop,65+,Male,509,31,16867.96
2024-09,United States,Desktop,65+,Female,10,0,0.0
2024-09,United States,Desktop,65+,Unknown,94,3,421.28
2024-09,United States,Mobile,18-24,Male,416,30,9073.83
2024-09,United States,Mobile,18-24,Female,209,14,5841.77
2024-09,United States,Mobile,18-24,Unknown,763,25,4327.7
2024-09,United States,Mobile,25-34,Male,182,4,1340.96
2024-09,United States,Mobile,25-34,Female,587,6,2464.4
2024-09,United States,Mobile,25-34,Unknown,784,40,26104.56
2024-09,United States,Mobile,35-44,Male,269,10,5554.11
2024-09,United States,Mobile,35-44,Female,262,4,1952.31
2024-09,United States,Mobile,35-44,Unknown,88,3,1152.2
2024-09,United States,Mobile,45-54,Male,144,2,595.03
2024-09,United States,Mobile,45-54,Female,592,18,3725.44
2024-09,United States,Mobile,45-54,Unknown,77,3,509.06
2024-09,United States,Mobile,55-64,Male,551,30,5880.58
2024-09,United States,Mobile,55-64,Female,470,24,9654.39
2024-09,United States,Mobile,55-64,Unknown,239,7,3854.53
2024-09,United States,Mobile,65+,Male,180,8,2536.72
2024-09,United States,Mobile,65+,Female,565,41,18394.59
2024-09,United States,Mobile,65+,Unknown,468,14,2814.63
2024-09,United States,Tablet,18-24,Male,263,2,344.85
2024-09,United States,Tablet,18-24,Female,138,8,1318.75
2024-09,United States,Tablet,18-24,Unknown,248,3,392.95
2024-09,United States,Tablet,25-34,Male,722,39,20323.08
2024-09,United States,Tablet,25-34,Female,354,27,11018.53
2024-09,United States,Tablet,25-34,Unknown,421,16,7592.72
2024-09,United States,Tablet,35-44,Male,439,25,4703.13
2024-09,United States,Tablet,35-44,Female,157,10,1747.75
2024-09,United States,Tablet,35-44,Unknown,533,22,11017.93
2024-09,United States,Tablet,45-54,Male,760,58,37577.3
2024-09,United States,Tablet,45-54,Female,256,7,3384.91
2024-09,United States,Tablet,45-54,Unknown,107,7,2016.09
2024-09,United States,Tablet,55-64,Male,638,38,16562.22
2024-09,United States,Tablet,55-64,Female,30,0,0.0
2024-09,United States,Tablet,55-64,Unknown,418,30,6919.11
2024-09,United States,Tablet,65+,Male,293,19,7983.27
2024-09,United States,Tablet,65+,Female,144,11,3012.81
2024-09,United States,Tablet,65+,Unknown,439,33,22562.35
2024-09,Australia,Desktop,18-24,Male,584,11,5895.08
2024-09,Australia,Desktop,18-24,Female,590,16,3271.89
2024-09,Australia,Desktop,18-24,Unknown,320,21,10034.62
2024-09,Australia,Desktop,25-34,Male,799,16,11151.91
2024-09,Australia,Desktop,25-34,Female,257,19,12929.79
2024-09,Australia,Desktop,25-34,Unknown,706,14,5909.93
2024-09,Australia,Desktop,35-44,Male,358,4,1475.65
2024-09,Australia,Desktop,35-44,Female,314,9,1626.92
2024-09,Australia,Desktop,35-44,Unknown,735,17,11827.12
2024-09,Australia,Desktop,45-54,Male,747,42,23132.62
2024-09,Australia,Desktop,45-54,Female,399,23,14716.84
2024-09,Australia,Desktop,45-54,Unknown,569,41,11538.64
2024-09,Australia,Desktop,55-64,Male,777,45,28683.63
2024-09,Australia,Desktop,55-64,Female,404,28,4060.65
2024-09,Australia,Desktop,55-64,Unknown,364,12,6913.14
2024-09,Australia,Desktop,65+,Male,675,9,2201.95
2024-09,Australia,Desktop,65+,Female,182,2,1149.65
2024-09,Australia,Desktop,65+,Unknown,685,7,3527.5
2024-09,Australia,Mobile,18-24,Male,645,33,20386.29
2024-09,Australia,Mobile,18-24,Female,773,15,8684.51
2024-09,Australia,Mobile,18-24,Unknown,645,12,3190.87
2024-09,Australia,Mobile,25-34,Male,351,10,1388.39
2024-09,Australia,Mobile,25-34,Female,598,33,13830.62
2024-09,Australia,Mobile,25-34,Unknown,540,27,10563.42
2024-09,Australia,Mobile,35-44,Male,676,42,28228.26
2024-09,Australia,Mobile,35-44,Female,570,15,6458.17
2024-09,Australia,Mobile,35-44,Unknown,562,14,6923.54
2024-09,Australia,Mobile,45-54,Male,645,14,9194.41
2024-09,Australia,Mobile,45-54,Female,465,34,16621.33
2024-09,Australia,Mobile,45-54,Unknown,776,41,23215.83
2024-09,Australia,Mobile,55-64,Male,372,20,8191.67
2024-09,Australia,Mobile,55-64,Female,387,30,19535.05
2024-09,Australia,Mobile,55-64,Unknown,226,12,2872.19
2024-09,Australia,Mobile,65+,Male,723,30,14707.9
2024-09,Australia,Mobile,65+,Female,72,3,960.99
2024-09,Australia,Mobile,65+,Unknown,195,13,6958.65
2024-09,Australia,Tablet,18-24,Male,548,28,14130.96
2024-09,Australia,Tablet,18-24,Female,524,16,4599.63
2024-09,Australia,Tablet,18-24,Unknown,379,5,520.51
2024-09,Australia,Tablet,25-34,Male,380,26,12824.89
2024-09,Australia,Tablet,25-34,Female,401,14,7475.0
2024-09,Australia,Tablet,25-34,Unknown,445,28,7798.55
2024-09,Australia,Tablet,35-44,Male,233,11,5138.91
2024-09,Australia,Tablet,35-44,Female,731,17,5234.33
2024-09,Australia,Tablet,35-44,Unknown,308,12,8098.98
2024-09,Australia,Tablet,45-54,Male,108,1,428.1
2024-09,Australia,Tablet,45-54,Female,19,0,0.0
2024-09,Australia,Tablet,45-54,Unknown,67,4,1017.29
2024-09,Australia,Tablet,55-64,Male,230,8,4391.61
2024-09,Australia,Tablet,55-64,Female,138,4,1198.75
2024-09,Australia,Tablet,55-64,Unknown,89,5,2973.4
2024-09,Australia,Tablet,65+,Male,569,35,16359.01
2024-09,Australia,Tablet,65+,Female,287,4,1392.33
2024-09,Australia,Tablet,65+,Unknown,530,18,11743.76
2024-09,Canada,Desktop,18-24,Male,566,41,4737.38
2024-09,Canada,Desktop,18-24,Female,334,10,1643.53
2024-09,Canada,Desktop,18-24,Unknown,192,13,8567.21
2024-09,Canada,Desktop,25-34,Male,191,12,6485.77
2024-09,Canada,Desktop,25-34,Female,17,1,540.38
2024-09,Canada,Desktop,25-34,Unknown,208,9,3581.79
2024-09,Canada,Desktop,35-44,Male,738,14,3392.97
2024-09,Canada,Desktop,35-44,Female,116,8,3136.95
2024-09,Canada,Desktop,35-44,Unknown,406,27,16767.68
2024-09,Canada,Desktop,45-54,Male,766,60,13153.99
2024-09,Canada,Desktop,45-54,Female,765,43,9885.17
2024-09,Canada,Desktop,45-54,Unknown,662,11,4505.3
2024-09,Canada,Desktop,55-64,Male,358,25,15598.05
2024-09,Canada,Desktop,55-64,Female,654,36,15916.38
2024-09,Canada,Desktop,55-64,Unknown,191,14,3980.54
2024-09,Canada,Desktop,65+,Male,360,20,10989.53
2024-09,Canada,Desktop,65+,Female,703,53,9116.17
2024-09,Canada,Desktop,65+,Unknown,723,29,8418.82
2024-09,Canada,Mobile,18-24,Male,469,12,7367.73
2024-09,Canada,Mobile,18-24,Female,714,18,2746.94
2024-09,Canada,Mobile,18-24,Unknown,488,37,8997.04
2024-09,Canada,Mobile,25-34,Male,790,57,39773.86
2024-09,Canada,Mobile,25-34,Female,408,8,1955.54
2024-09,Canada,Mobile,25-34,Unknown,654,40,12023.9
2024-09,Canada,Mobile,35-44,Male,777,56,28223.96
2024-09,Canada,Mobile,35-44,Female,30,0,0.0
2024-09,Canada,Mobile,35-44,Unknown,85,5,1230.36
2024-09,Canada,Mobile,45-54,Male,339,16,5173.34
2024-09,Canada,Mobile,45-54,Female,83,1,126.72
2024-09,Canada,Mobile,45-54,Unknown,63,1,145.48
2024-09,Canada,Mobile,55-64,Male,209,10,3686.44
2024-09,Canada,Mobile,55-64,Female,116,3,1060.78
2024-09,Canada,Mobile,55-64,Unknown,345,16,6716.4
2024-09,Canada,Mobile,65+,Male,516,27,5676.21
2024-09,Canada,Mobile,65+,Female,60,2,888.73
2024-09,Canada,Mobile,65+,Unknown,690,48,10837.18
2024-09,Canada,Tablet,18-24,Male,111,1,212.62
2024-09,Canada,Tablet,18-24,Female,255,11,2506.1
2024-09,Canada,Tablet,18-24,Unknown,171,5,813.42
2024-09,Canada,Tablet,25-34,Male,334,4,507.96
2024-09,Canada,Tablet,25-34,Female,26,1,101.17
2024-09,Canada,Tablet,25-34,Unknown,19,0,0.0
2024-09,Canada,Tablet,35-44,Male,195,6,4056.15
2024-09,Canada,Tablet,35-44,Female,369,11,1412.35
2024-09,Canada,Tablet,35-44,Unknown,383,29,5453.3
2024-09,Canada,Tablet,45-54,Male,547,31,14200.41
2024-09,Canada,Tablet,45-54,Female,292,18,12551.69
2024-09,Canada,Tablet,45-54,Unknown,376,21,8262.93
2024-09,Canada,Tablet,55-64,Male,637,9,3722.77
2024-09,Canada,Tablet,55-64,Female,613,44,19165.58
2024-09,Canada,Tablet,55-64,Unknown,469,21,9076.95
2024-09,Canada,Tablet,65+,Male,680,28,9915.12
2024-09,Canada,Tablet,65+,Female,591,43,26611.02
2024-09,Canada,Tablet,65+,Unknown,182,7,3456.38
2024-09,Germany,Desktop,18-24,Male,111,2,844.45
2024-09,Germany,Desktop,18-24,Female,431,21,9845.52
2024-09,Germany,Desktop,18-24,Unknown,518,34,4251.08
2024-09,Germany,Desktop,25-34,Male,410,10,2649.46
2024-09,Germany,Desktop,25-34,Female,102,2,609.9
2024-09,Germany,Desktop,25-34,Unknown,406,30,17552.78
2024-09,Germany,Desktop,35-44,Male,76,4,1494.99
2024-09,Germany,Desktop,35-44,Female,582,17,7193.22
2024-09,Germany,Desktop,35-44,Unknown,720,8,5416.83
2024-09,Germany,Desktop,45-54,Male,467,17,4879.32
2024-09,Germany,Desktop,45-54,Female,545,14,6722.93
2024-09,Germany,Desktop,45-54,Unknown,94,6,3497.49
2024-09,Germany,Desktop,55-64,Male,412,21,13530.38
2024-09,Germany,Desktop,55-64,Female,93,7,3377.75
2024-09,Germany,Desktop,55-64,Unknown,198,7,1288.88
2024-09,Germany,Desktop,65+,Male,295,8,2267.2
2024-09,Germany,Desktop,65+,Female,161,4,838.48
2024-09,Germany,Desktop,65+,Unknown,74,3,752.99
2024-09,Germany,Mobile,18-24,Male,755,19,5479.75
2024-09,Germany,Mobile,18-24,Female,342,14,2578.29
2024-09,Germany,Mobile,18-24,Unknown,53,2,961.86
2024-09,Germany,Mobile,25-34,Male,616,14,6094.95
2024-09,Germany,Mobile,25-34,Female,230,3,1911.59
2024-09,Germany,Mobile,25-34,Unknown,293,16,8502.29
2024-09,Germany,Mobile,35-44,Male,607,34,8846.39
2024-09,Germany,Mobile,35-44,Female,750,52,19245.48
2024-09,Germany,Mobile,35-44,Unknown,751,34,15507.02
