date,channel,sessions,users,new_users,pageviews,bounce_rate,avg_session_duration_sec,conversions,revenue_gbp
2024-11-22,Display,183,140,73,442,0.6515,60.2,9,2247.24
2024-11-23,Organic Search,864,748,429,3137,0.5018,276.3,31,21279.49
2024-11-23,Paid Search,560,460,239,2345,0.6146,261.5,8,3502.41
2024-11-23,Social Media,340,260,128,1212,0.6002,173.4,5,874.13
2024-11-23,Direct,296,227,105,823,0.5569,198.3,14,2832.49
2024-11-23,Email,234,203,137,810,0.662,285.1,3,2249.31
2024-11-23,Referral,188,160,88,669,0.7102,132.2,8,1523.76
2024-11-23,Display,122,101,48,417,0.3239,287.5,3,405.85
2024-11-24,Organic Search,806,601,270,1703,0.6932,254.5,29,7574.1
2024-11-24,Paid Search,475,408,183,1717,0.4372,106.7,10,5065.06
2024-11-24,Social Media,351,292,199,1203,0.368,168.7,17,4161.07
2024-11-24,Direct,354,298,138,1126,0.5243,172.4,18,12097.6
2024-11-24,Email,246,210,103,844,0.6736,289.3,8,6174.87
2024-11-24,Referral,200,172,86,810,0.4712,254.2,7,4084.85
2024-11-24,Display,151,131,88,588,0.6225,106.0,4,1203.67
2024-11-25,Organic Search,1187,1037,494,5265,0.3797,232.6,58,15475.64
2024-11-25,Paid Search,689,563,267,2340,0.5134,312.4,18,4615.01
2024-11-25,Social Media,626,523,243,2031,0.5975,258.7,35,4705.5
2024-11-25,Direct,569,453,247,2083,0.4774,223.6,16,8717.77
2024-11-25,Email,284,245,143,664,0.5748,129.3,13,7454.9
2024-11-25,Referral,289,228,125,926,0.5113,88.8,16,6813.91
2024-11-25,Display,230,189,110,647,0.5775,106.3,10,8431.93
2024-11-26,Organic Search,1277,950,520,3811,0.7004,163.8,37,9053.71
2024-11-26,Paid Search,831,674,319,2390,0.3857,220.4,32,24656.31
2024-11-26,Social Media,523,403,242,1940,0.5639,62.3,16,5399.02
2024-11-26,Direct,444,380,173,1218,0.4996,258.9,13,7161.62
2024-11-26,Email,382,278,155,1369,0.5035,206.2,14,7763.85
2024-11-26,Referral,274,227,116,806,0.5595,208.5,8,1399.56
2024-11-26,Display,208,176,114,859,0.3473,180.1,5,2272.92
2024-11-27,Organic Search,1316,1019,560,4600,0.6395,87.8,38,26097.5
2024-11-27,Paid Search,754,574,303,3017,0.37,226.4,37,28096.39
2024-11-27,Social Media,550,411,270,2457,0.3689,96.3,18,7372.74
2024-11-27,Direct,466,380,176,1917,0.3752,199.0,10,4996.61
2024-11-27,Email,358,257,172,1244,0.3798,233.1,4,1888.81
2024-11-27,Referral,305,245,124,1076,0.499,276.7,14,2763.18
2024-11-27,Display,198,173,88,486,0.7033,265.0,11,1699.36
2024-11-28,Organic Search,1058,876,551,4151,0.4694,214.0,56,31102.48
2024-11-28,Paid Search,776,560,387,2295,0.423,205.1,37,9614.63
2024-11-28,Social Media,568,458,302,2543,0.4814,208.1,19,8935.55
2024-11-28,Direct,529,382,183,1710,0.4741,227.1,6,1214.93
2024-11-28,Email,355,279,187,850,0.397,298.9,8,6618.55
2024-11-28,Referral,257,209,96,838,0.5794,308.2,9,7184.36
2024-11-28,Display,226,176,92,495,0.3595,262.3,3,2353.25
2024-11-29,Organic Search,1193,942,536,3408,0.4787,106.3,67,16882.93
2024-11-29,Paid Search,766,592,298,2776,0.5772,174.3,8,3873.6
2024-11-29,Social Media,574,448,262,2148,0.4368,215.3,22,7879.7
2024-11-29,Direct,435,370,187,1148,0.3026,275.9,25,8246.32
2024-11-29,Email,352,265,130,1439,0.6778,74.7,16,6526.43
2024-11-29,Referral,302,263,179,683,0.6012,182.8,16,9396.28
2024-11-29,Display,214,169,82,846,0.5252,201.9,4,1491.79
2024-11-30,Organic Search,707,585,344,1774,0.5455,139.4,31,11556.21
2024-11-30,Paid Search,511,393,216,2271,0.4376,155.7,7,1180.12
2024-11-30,Social Media,355,258,171,785,0.4296,84.1,11,3787.27
2024-11-30,Direct,317,267,162,937,0.3593,174.0,11,7289.1
2024-11-30,Email,228,168,108,731,0.4497,138.1,11,5905.74
2024-11-30,Referral,170,130,87,439,0.44,187.0,6,1693.44
2024-11-30,Display,118,89,41,470,0.5891,122.3,4,3161.86
2024-12-01,Organic Search,853,672,308,2762,0.5247,105.5,47,7983.97
2024-12-01,Paid Search,522,415,236,1108,0.6474,173.0,13,2154.03
2024-12-01,Social Media,337,266,140,971,0.5776,300.9,15,7084.81
2024-12-01,Direct,349,279,132,1205,0.3451,170.5,11,3669.08
2024-12-01,Email,236,188,119,746,0.4591,102.3,11,6048.47
2024-12-01,Referral,162,124,62,494,0.5468,209.7,8,4633.97
2024-12-01,Display,130,113,60,463,0.5415,265.5,5,1009.4
2024-12-02,Organic Search,1156,934,532,4029,0.5231,120.8,65,41435.89
2024-12-02,Paid Search,661,550,321,2037,0.5193,295.2,12,4022.53
2024-12-02,Social Media,534,464,298,1502,0.6155,294.2,23,14919.27
2024-12-02,Direct,502,396,233,2110,0.646,291.4,13,8297.7
2024-12-02,Email,312,250,171,1210,0.6539,73.3,5,2210.04
2024-12-02,Referral,293,245,147,1246,0.6552,278.0,14,4738.23
2024-12-02,Display,206,169,114,655,0.3344,63.7,5,2719.19
2024-12-03,Organic Search,1073,938,639,4341,0.6318,266.6,21,10128.89
2024-12-03,Paid Search,816,655,358,2738,0.3349,248.8,34,9290.22
2024-12-03,Social Media,571,479,317,1355,0.3344,123.9,33,15804.67
2024-12-03,Direct,495,378,256,1724,0.6728,65.9,24,14385.23
2024-12-03,Email,362,309,183,1495,0.65,175.8,14,5465.55
2024-12-03,Referral,255,218,148,893,0.3928,265.2,3,2175.64
2024-12-03,Display,192,153,97,750,0.4952,254.7,9,5474.91
2024-12-04,Organic Search,1035,856,389,4022,0.3512,122.7,40,5104.71
2024-12-04,Paid Search,833,670,444,3718,0.4291,228.0,21,4378.96
2024-12-04,Social Media,608,441,204,2051,0.6471,267.4,32,20593.3
2024-12-04,Direct,421,325,217,1186,0.6001,113.7,5,1852.87
2024-12-04,Email,344,290,166,1035,0.4689,297.9,4,2495.4
2024-12-04,Referral,285,232,137,741,0.4016,220.9,12,6929.29
2024-12-04,Display,206,180,124,848,0.4807,155.3,11,4936.41
2024-12-05,Organic Search,1050,865,575,4272,0.4006,186.7,20,7462.07
2024-12-05,Paid Search,813,598,312,2473,0.5851,71.1,13,6381.47
2024-12-05,Social Media,524,418,235,2175,0.5288,169.7,25,9902.34
2024-12-05,Direct,414,358,187,1387,0.4586,126.3,5,3172.5
2024-12-05,Email,316,229,109,1421,0.494,306.7,13,3502.96
2024-12-05,Referral,287,244,165,884,0.4116,313.6,16,2357.69
2024-12-05,Display,213,171,82,948,0.3035,97.1,6,2569.33
2024-12-06,Organic Search,1283,1028,488,4645,0.5841,177.9,46,24963.21
2024-12-06,Paid Search,750,635,432,2610,0.5416,71.7,26,8057.22
2024-12-06,Social Media,611,529,351,2202,0.5907,60.9,11,5380.42
2024-12-06,Direct,525,401,241,1674,0.4132,143.2,30,6050.3
2024-12-06,Email,344,293,188,1166,0.675,95.3,11,4961.71
2024-12-06,Referral,316,228,157,1274,0.7031,316.1,15,10095.27
2024-12-06,Display,223,189,121,878,0.3147,139.3,4,1951.32
2024-12-07,Organic Search,741,541,310,2531,0.4861,254.3,43,12142.54
2024-12-07,Paid Search,435,341,218,1382,0.6483,84.5,19,10671.94
2024-12-07,Social Media,381,281,193,976,0.6469,287.1,22,5631.81
2024-12-07,Direct,280,207,106,700,0.3166,128.1,11,2688.2
2024-12-07,Email,233,201,121,894,0.4496,180.1,2,1346.62
2024-12-07,Referral,160,116,72,600,0.6523,130.7,6,1418.88
2024-12-07,Display,126,106,69,459,0.325,185.5,5,960.59
2024-12-08,Organic Search,764,567,361,2601,0.4956,212.7,35,16327.8
2024-12-08,Paid Search,507,444,295,1763,0.386,106.1,7,3374.61
2024-12-08,Social Media,345,256,133,943,0.6738,227.9,7,2982.19
2024-12-08,Direct,277,236,109,709,0.4607,172.2,12,3324.38
2024-12-08,Email,208,154,84,783,0.3713,302.9,3,436.97
2024-12-08,Referral,188,158,80,797,0.4739,95.2,7,1844.59
2024-12-08,Display,149,121,54,479,0.5541,67.8,2,595.36
2024-12-09,Organic Search,1072,908,627,2318,0.4938,220.0,15,10041.36
2024-12-09,Paid Search,624,494,242,1473,0.527,159.0,7,3442.61
2024-12-09,Social Media,629,518,297,1601,0.3105,274.1,16,12689.54
2024-12-09,Direct,523,438,283,2351,0.3466,103.5,26,21424.56
2024-12-09,Email,319,230,118,857,0.3226,314.4,16,10791.85
2024-12-09,Referral,264,223,150,670,0.3606,228.5,2,739.79
2024-12-09,Display,184,149,95,449,0.6077,303.5,8,4366.71
2024-12-10,Organic Search,1061,903,586,3436,0.3757,220.4,21,5319.74
2024-12-10,Paid Search,755,586,277,3257,0.4975,80.5,25,17934.73
2024-12-10,Social Media,600,434,300,1452,0.6982,275.1,16,8227.78
2024-12-10,Direct,426,309,147,1482,0.3464,308.3,15,11897.95
2024-12-10,Email,282,239,139,866,0.6181,134.2,11,5622.96
2024-12-10,Referral,274,218,121,1153,0.7119,235.4,4,1833.74
2024-12-10,Display,231,199,114,634,0.4916,66.1,10,4399.75
2024-12-11,Organic Search,1178,1032,716,2783,0.3137,135.8,61,13136.93
2024-12-11,Paid Search,709,515,283,2742,0.6209,302.7,34,27470.06
2024-12-11,Social Media,512,418,264,1232,0.3829,144.8,11,5658.87
2024-12-11,Direct,483,368,252,1059,0.3662,118.2,28,11744.86
2024-12-11,Email,299,224,140,634,0.3277,103.3,14,6704.85
2024-12-11,Referral,318,236,107,1356,0.3006,114.1,6,987.0
2024-12-11,Display,171,137,70,478,0.6,164.9,3,603.59
2024-12-12,Organic Search,957,768,455,3796,0.7197,91.5,15,10541.62
2024-12-12,Paid Search,619,540,357,1871,0.6162,223.2,31,6862.49
2024-12-12,Social Media,561,487,309,1961,0.5234,261.1,25,16505.23
2024-12-12,Direct,498,389,227,1921,0.4261,317.1,28,22630.89
2024-12-12,Email,356,287,163,968,0.4029,73.2,19,13597.03
2024-12-12,Referral,320,256,158,863,0.3499,85.2,16,13052.12
2024-12-12,Display,175,128,85,501,0.5781,204.4,4,1236.68
2024-12-13,Organic Search,1123,944,652,3191,0.7086,109.2,25,18473.53
2024-12-13,Paid Search,616,479,254,1647,0.4734,67.8,16,12939.49
2024-12-13,Social Media,579,440,262,2194,0.6626,172.3,10,1591.78
2024-12-13,Direct,417,309,207,1597,0.6402,243.6,15,2803.04
2024-12-13,Email,321,278,170,1069,0.5505,259.4,18,4121.69
2024-12-13,Referral,313,232,135,1033,0.3294,128.1,8,1753.91
2024-12-13,Display,184,159,96,471,0.4309,307.3,3,2540.68
2024-12-14,Organic Search,623,477,233,1449,0.6241,307.1,23,8334.54
2024-12-14,Paid Search,475,394,269,1713,0.6302,313.4,12,1596.79
2024-12-14,Social Media,382,329,157,831,0.4952,105.0,4,1725.29
2024-12-14,Direct,267,195,115,895,0.4925,67.7,12,7971.79
2024-12-14,Email,188,164,79,726,0.6886,171.1,5,1056.59
2024-12-14,Referral,190,144,83,569,0.5091,171.6,9,2554.23
2024-12-14,Display,142,122,82,555,0.4311,248.6,8,2743.9
2024-12-15,Organic Search,657,488,273,2936,0.6579,138.0,33,4565.94
2024-12-15,Paid Search,485,375,169,1599,0.6123,222.7,9,5888.51
2024-12-15,Social Media,363,270,137,1248,0.4772,187.7,11,2677.69
2024-12-15,Direct,353,296,188,848,0.4927,307.7,10,8404.12
2024-12-15,Email,208,177,110,630,0.4475,241.7,6,1388.58
2024-12-15,Referral,161,141,97,578,0.4856,319.4,8,3541.27
2024-12-15,Display,143,109,66,462,0.6485,232.2,5,2932.76
2024-12-16,Organic Search,1073,778,539,2533,0.5143,190.2,36,12239.14
2024-12-16,Paid Search,643,487,324,2602,0.4292,139.9,19,12528.83
2024-12-16,Social Media,539,401,191,1244,0.6321,172.5,12,7907.11
2024-12-16,Direct,459,356,211,1153,0.7074,231.6,10,3266.3
2024-12-16,Email,350,294,139,1331,0.5071,110.8,13,6601.05
2024-12-16,Referral,276,198,122,734,0.3946,236.1,13,6309.2
2024-12-16,Display,221,187,117,744,0.4164,268.4,8,6759.54
2024-12-17,Organic Search,1088,934,424,4495,0.643,318.2,20,4750.57
2024-12-17,Paid Search,801,616,378,2218,0.6369,108.5,42,8672.1
2024-12-17,Social Media,543,417,265,1828,0.3018,306.0,18,3480.31
2024-12-17,Direct,513,440,240,2293,0.3851,76.2,23,4523.53
2024-12-17,Email,314,267,161,1346,0.3208,83.3,7,5635.01
2024-12-17,Referral,255,221,125,606,0.3449,239.4,12,6605.72
2024-12-17,Display,197,162,89,782,0.3441,223.9,5,3984.69
2024-12-18,Organic Search,1207,1050,651,4321,0.6155,73.2,42,8060.69
2024-12-18,Paid Search,751,642,390,3057,0.438,154.8,7,1455.65
2024-12-18,Social Media,510,402,203,1719,0.5966,65.9,28,14767.8
2024-12-18,Direct,505,431,250,1064,0.3578,181.7,24,15407.83
2024-12-18,Email,316,275,131,684,0.5899,88.9,12,9989.3
2024-12-18,Referral,250,215,133,1052,0.547,316.8,5,2390.0
2024-12-18,Display,177,133,71,467,0.4879,169.0,9,6990.83
2024-12-19,Organic Search,954,808,474,3545,0.6009,155.2,26,19578.16
2024-12-19,Paid Search,720,520,318,2668,0.4231,267.6,12,9116.73
2024-12-19,Social Media,637,475,311,1935,0.316,318.3,25,16932.39
2024-12-19,Direct,487,416,214,1801,0.3084,268.2,21,7985.26
2024-12-19,Email,313,259,132,1295,0.684,154.8,14,10647.76
2024-12-19,Referral,249,192,121,1024,0.6758,274.1,7,862.54
2024-12-19,Display,225,169,91,1001,0.7011,228.7,10,7717.35
2024-12-20,Organic Search,1004,859,537,3782,0.5604,285.1,39,12895.26
2024-12-20,Paid Search,796,637,321,1691,0.6834,252.0,31,22038.75
2024-12-20,Social Media,612,471,238,1501,0.4547,78.5,20,7725.03
2024-12-20,Direct,524,423,231,1466,0.5994,123.7,22,17667.63
2024-12-20,Email,354,268,157,822,0.4369,273.2,19,6110.02
2024-12-20,Referral,279,212,148,914,0.6445,212.2,8,6561.47
2024-12-20,Display,189,143,76,734,0.684,88.9,7,1230.2
2024-12-21,Organic Search,716,571,372,1733,0.5488,258.9,24,4605.06
2024-12-21,Paid Search,448,333,220,1628,0.6202,271.1,14,4000.79
2024-12-21,Social Media,351,261,168,1103,0.61,317.6,17,7287.59
2024-12-21,Direct,308,228,123,973,0.3115,112.9,15,6879.11
2024-12-21,Email,199,168,107,647,0.7179,255.7,6,3885.25
2024-12-21,Referral,166,132,69,439,0.3067,108.3,5,3597.88
2024-12-21,Display,143,114,60,457,0.376,73.0,5,1813.01
2024-12-22,Organic Search,787,616,358,3506,0.6753,108.3,28,9497.26
2024-12-22,Paid Search,404,317,162,858,0.5741,158.1,8,3752.89
2024-12-22,Social Media,316,269,134,920,0.6052,311.4,9,3823.43
2024-12-22,Direct,278,227,114,936,0.6033,277.3,11,4583.69
2024-12-22,Email,218,158,81,938,0.5198,162.3,9,2238.72
2024-12-22,Referral,192,162,104,522,0.4457,66.6,6,4373.99
2024-12-22,Display,140,111,65,543,0.7019,145.1,7,3032.52
2024-12-23,Organic Search,1038,748,372,3814,0.4351,177.1,48,23286.71
2024-12-23,Paid Search,802,641,342,2174,0.4833,80.0,36,5045.89
2024-12-23,Social Media,615,494,240,1558,0.3882,164.6,31,14026.64
2024-12-23,Direct,437,318,157,1907,0.3618,86.9,21,15334.6
2024-12-23,Email,351,289,165,1248,0.7069,87.7,6,4133.94
2024-12-23,Referral,251,216,117,701,0.6516,165.1,9,1292.75
2024-12-23,Display,180,132,73,627,0.3871,282.7,3,424.8
2024-12-24,Organic Search,1013,796,549,3509,0.5308,84.9,59,18542.7
2024-12-24,Paid Search,759,579,380,1704,0.5295,285.8,24,18359.59
2024-12-24,Social Media,604,523,340,1384,0.688,175.9,29,22282.61
2024-12-24,Direct,507,441,230,1305,0.3776,277.1,9,7103.51
2024-12-24,Email,308,232,110,1244,0.3672,132.4,9,7511.29
2024-12-24,Referral,315,227,114,1086,0.6114,256.6,8,1315.45
2024-12-24,Display,223,182,109,996,0.4365,241.7,4,2245.76
2024-12-25,Organic Search,995,827,577,3267,0.5272,82.6,54,11126.55
2024-12-25,Paid Search,696,539,248,3090,0.5365,171.6,11,4776.49
2024-12-25,Social Media,547,428,228,1374,0.6625,203.8,13,10833.92
2024-12-25,Direct,493,375,238,1729,0.3098,247.9,17,8817.49
2024-12-25,Email,301,216,137,1349,0.6165,280.1,3,457.66
2024-12-25,Referral,239,199,94,1052,0.6547,214.7,4,2733.21
2024-12-25,Display,224,189,129,944,0.4,68.5,5,2689.34
2024-12-26,Organic Search,966,730,492,2836,0.3808,113.6,9,2182.27
2024-12-26,Paid Search,690,501,326,2949,0.6383,149.5,40,8114.85
2024-12-26,Social Media,626,473,252,1808,0.6015,293.3,13,5401.74
2024-12-26,Direct,481,388,228,1812,0.3874,110.3,23,5996.24
2024-12-26,Email,288,246,134,717,0.4792,61.9,10,3731.78
2024-12-26,Referral,301,242,147,720,0.6493,265.1,14,2604.56
2024-12-26,Display,223,162,104,870,0.465,296.0,9,5119.16
2024-12-27,Organic Search,1276,942,481,4199,0.3832,185.1,32,12522.8
2024-12-27,Paid Search,648,560,305,2286,0.6641,226.6,24,18677.56
2024-12-27,Social Media,535,469,222,1293,0.4661,79.8,11,5187.39
2024-12-27,Direct,443,347,238,1839,0.4151,142.8,19,9335.61
2024-12-27,Email,361,274,130,1542,0.5945,291.5,11,4922.01
2024-12-27,Referral,303,219,129,751,0.6116,198.6,7,5309.0
2024-12-27,Display,186,139,87,418,0.5903,283.6,5,1759.95
2024-12-28,Organic Search,680,567,274,2377,0.3441,121.8,35,17420.2
2024-12-28,Paid Search,461,399,225,1122,0.4958,313.2,13,8594.45
2024-12-28,Social Media,404,300,142,1377,0.5974,126.1,20,7091.51
2024-12-28,Direct,353,298,178,1364,0.707,138.7,13,6235.14
2024-12-28,Email,204,167,109,525,0.3878,121.0,3,1651.15
2024-12-28,Referral,185,143,77,662,0.324,148.5,8,4846.59
2024-12-28,Display,148,113,75,429,0.5115,263.9,6,3043.17
2024-12-29,Organic Search,804,648,449,2307,0.4836,266.4,13,9043.21
2024-12-29,Paid Search,402,322,176,965,0.5455,103.8,10,2781.96
2024-12-29,Social Media,396,340,215,907,0.546,103.9,7,1778.03
2024-12-29,Direct,299,251,146,880,0.6342,302.8,9,6053.05
2024-12-29,Email,239,189,111,610,0.6194,289.0,10,1861.67
2024-12-29,Referral,207,175,89,570,0.4207,209.1,8,5562.28
2024-12-29,Display,134,110,60,548,0.4862,94.9,4,1245.85
2024-12-30,Organic Search,1240,960,633,5469,0.4517,110.5,16,11683.94
2024-12-30,Paid Search,757,547,277,1725,0.6097,81.9,15,5859.55
2024-12-30,Social Media,513,420,203,1444,0.4947,82.6,20,7981.89
2024-12-30,Direct,411,298,205,1782,0.3603,186.3,4,1647.92
2024-12-30,Email,312,270,172,1277,0.3231,313.7,16,6485.97
2024-12-30,Referral,258,207,141,548,0.5404,119.3,4,1272.42
2024-12-30,Display,176,149,91,731,0.5828,113.5,9,2382.35
